싱크루션	31	[('1121033', 0.237)]
싱크선반	31	[('1609038', 0.13), ('1609006', 0.107)]
씽크대가림막	31	[('1005001', 0.168), ('1610035', 0.069)]
아기침구	31	[('2801022', 0.13), ('2801014', 0.046), ('1704051', 0.023), ('2801010', 0.015), ('2801036', 0.023)]
아르떼하임	31	[('1011035', 0.237)]
아비스고사리	31	[('1806096', 0.237)]
아이디어상품	31	[('1609007', 0.053), ('1610032', 0.046), ('1802031', 0.038), ('1610063', 0.031), ('1304037', 0.023), ('1410004', 0.015), ('1304038', 0.015), ('1609038', 0.015)]
아이린	31	[('1014020', 0.237)]
아일랜드식탁정리	31	[('1005001', 0.176), ('1013019', 0.061)]
암리스	31	[('1006003', 0.237)]
암막커튼봉	31	[('1705014', 0.237)]
암막커튼제작	31	[('1705021', 0.237)]
어웨이큰센스	31	[('1601022', 0.092), ('1610058', 0.076), ('1616004', 0.046), ('1601013', 0.023)]
에네뷔	31	[('1407007', 0.176), ('2401002', 0.061)]
에라토리퍼	31	[('1601022', 0.183), ('1601003', 0.053)]
에이치홈달력	31	[('1802031', 0.237)]
예쁜수건	31	[('1304027', 0.237)]
오늘의집배송서랍장	31	[('1007010', 0.214), ('1009018', 0.023)]
오늘의집배송책상	31	[('1009015', 0.183), ('1009018', 0.053)]
온열패드	31	[('1102048', 0.115), ('2405005', 0.069), ('1105020', 0.053)]
옷장안서랍	31	[('1402005', 0.137), ('1405001', 0.053), ('1405017', 0.046)]
욕실가림막	31	[('1304019', 0.221), ('2601020', 0.015)]
우드레이선반	31	[('1007020', 0.237)]
원목암체어	31	[('1013022', 0.084), ('1006003', 0.069), ('1012007', 0.046), ('1012008', 0.038)]
원형서랍장	31	[('1404002', 0.122), ('1007011', 0.115)]
원형티테이블	31	[('1013009', 0.221), ('1001005', 0.015)]
월넛프레임	31	[('1014042', 0.16), ('1014034', 0.053), ('1014044', 0.023)]
유리트롤리	31	[('1001002', 0.031), ('1007011', 0.16), ('1404003', 0.046)]
유리선반장	31	[('1007020', 0.153), ('1001002', 0.046), ('1007013', 0.023), ('1013015', 0.015)]
유선이어폰	31	[('2401010', 0.237)]
융콘센트	31	[('1911008', 0.237)]
이불커버단품	31	[('1704048', 0.237)]
인칸토	31	[('1601022', 0.092), ('1601028', 0.069), ('1601012', 0.053), ('1601009', 0.023)]
자왕무시	31	[('1601007', 0.221), ('1603019', 0.015)]
장모카페트	31	[('1701008', 0.237)]
정리상자	31	[('1402016', 0.084), ('1402003', 0.076), ('1403007', 0.038), ('1402002', 0.023), ('1402005', 0.015)]
제주삼다수	31	[('2305001', 0.237)]
주방방수매트	31	[('1610039', 0.16), ('1610035', 0.031), ('1707018', 0.046)]
초록인테리어	31	[('1802051', 0.076), ('1808013', 0.031), ('1701011', 0.107), ('1701007', 0.023)]
침대벽매트	31	[('1014023', 0.13), ('1903002', 0.046), ('1011030', 0.046), ('1014020', 0.015)]
침대시트고정	31	[('1302087', 0.237)]
카페앞치마	31	[('1707019', 0.237)]
컴퓨터책장	31	[('1009015', 0.237)]
코코아	31	[('2307002', 0.122), ('2305020', 0.069), ('2302009', 0.046)]
콘솔서랍장	31	[('1017009', 0.115), ('1017004', 0.046), ('1007010', 0.076)]
클래딘	31	[('2501055', 0.237)]
키걸이	31	[('1410002', 0.092), ('1807028', 0.145)]
키친아트후라이팬	31	[('1602012', 0.16), ('1602010', 0.046), ('1602021', 0.031)]
타원형책상	31	[('1013009', 0.206), ('1009015', 0.031)]
타포린분리수거	31	[('1305021', 0.237)]
테이스티드	31	[('1616003', 0.122), ('2810006', 0.099), ('1601004', 0.015)]
테피스트리	31	[('1807012', 0.115), ('1801039', 0.069), ('1807011', 0.053)]
템바보드티비장	31	[('1007005', 0.237)]
토고쇼파	31	[('1006003', 0.099), ('1006004', 0.137)]
토퍼리퍼	31	[('1015002', 0.237)]
투톤트리	31	[('1810015', 0.237)]
튤립의자	31	[('1012008', 0.237)]
트롤리상판	31	[('1404003', 0.237)]
티비협탁	31	[('1007005', 0.122), ('2608037', 0.053), ('1007011', 0.038), ('1007002', 0.023)]
티오책상	31	[('1009015', 0.237)]
파리	31	[('1801041', 0.061), ('1802031', 0.061), ('1706018', 0.053), ('1616003', 0.046), ('1801042', 0.015)]
파크론주방매트	31	[('1701028', 0.237)]
패그보드	31	[('1802021', 0.198), ('1005001', 0.038)]
패드고정	31	[('1704071', 0.237)]
퍼니아트	31	[('1013019', 0.191), ('1012006', 0.046)]
폴인퍼니로이드	31	[('1013009', 0.237)]
프라하	31	[('1013011', 0.237)]
플레이스테이션5	31	[('2403006', 0.198), ('1407007', 0.023), ('1801043', 0.015)]
필러	31	[('1613022', 0.237)]
필로우미스트	31	[('1809034', 0.237)]
핑크트롤리	31	[('1404003', 0.237)]
현관수납함	31	[('1410005', 0.13), ('1407002', 0.046), ('1012004', 0.061)]
현관신발정리	31	[('1407002', 0.084), ('1407001', 0.099), ('1007011', 0.031), ('1407003', 0.023)]
화장대꾸미기	31	[('1807028', 0.237)]
히트가구	31	[('1007010', 0.084), ('1013010', 0.153)]
힐링베어	31	[('1014020', 0.237)]
1인가구	30	[('1015002', 0.046), ('1006003', 0.046), ('1012008', 0.054), ('1017006', 0.046), ('1006001', 0.023), ('1003001', 0.015)]
2025풍선	30	[('1812006', 0.192), ('1812004', 0.038)]
2인+쇼파	30	[('1006003', 0.231)]
300화장대	30	[('1017004', 0.131), ('1017006', 0.1)]
3단책장600	30	[('1009021', 0.185), ('1007011', 0.031), ('1007020', 0.015)]
600서랍	30	[('1404002', 0.231)]
6구스위치	30	[('1911006', 0.231)]
Tapo	30	[('1808029', 0.146), ('1808047', 0.069), ('2414027', 0.015)]
pc	30	[('2405002', 0.154), ('2405003', 0.077)]
sofa	30	[('1006003', 0.231)]
thvk	30	[('1006003', 0.231)]
z플립6케이스	30	[('2416016', 0.231)]
강아지달력	30	[('1802031', 0.231)]
개업	30	[('1807026', 0.085), ('1807013', 0.069), ('1806014', 0.031), ('1807019', 0.031), ('1806015', 0.015)]
고양이바디필로우	30	[('1706015', 0.231)]
공중부양템	30	[('1407004', 0.062), ('1407010', 0.054), ('1407003', 0.046), ('1908001', 0.023), ('1304039', 0.031), ('1406003', 0.015)]
규조토티코스터	30	[('1610027', 0.231)]
극세사매트리스패드	30	[('1704071', 0.231)]
꼭꼬핀커튼	30	[('1705019', 0.123), ('1801028', 0.054), ('1705014', 0.054)]
꿀스푼	30	[('1603026', 0.138), ('1606028', 0.092)]
낮은렌지대	30	[('1013014', 0.231)]
낮은원형테이블	30	[('1001005', 0.115), ('1001002', 0.115)]
냉동실트레이	30	[('1603016', 0.154), ('1609033', 0.077)]
냉장고위수납	30	[('1007021', 0.192), ('1013014', 0.038)]
다소다	30	[('1603005', 0.231)]
다이닝식탁	30	[('1013009', 0.085), ('1013011', 0.069), ('1001005', 0.077)]
당근채칼	30	[('1613026', 0.054), ('1613022', 0.162), ('1121053', 0.015)]
대리석바닥	30	[('1907002', 0.177), ('1521002', 0.054)]
데스커베이직	30	[('1009015', 0.231)]
도마거치	30	[('1609011', 0.231)]
도마보관	30	[('1609011', 0.169), ('1613019', 0.062)]
딸랑이	30	[('2810045', 0.231)]
라라랜드	30	[('1801042', 0.131), ('1801032', 0.1)]
레오파드	30	[('1707032', 0.146), ('1806069', 0.062), ('1012008', 0.023)]
레트로키보드	30	[('2407000', 0.231)]
롬버스	30	[('1609019', 0.154), ('1609027', 0.077)]
루돌프머리띠	30	[('1810022', 0.231)]
루디	30	[('1014034', 0.208), ('1017004', 0.023)]
루메나무드등	30	[('1808008', 0.231)]
리바트아르떼	30	[('1013009', 0.231)]
린스	30	[('2710003', 0.185), ('2710002', 0.046)]
마리오	30	[('2810010', 0.1), ('1603024', 0.085), ('1304038', 0.046)]
마쉬매리골드	30	[('1808009', 0.231)]
마켓비빈백	30	[('1006003', 0.231)]
매직픽스데코타일	30	[('1907002', 0.231)]
멀바우수납장	30	[('1007011', 0.177), ('1007012', 0.038), ('1013014', 0.015)]
모네액자	30	[('1801005', 0.231)]
모던하우스3도씨	30	[('1705021', 0.231)]
모서리가드	30	[('2808001', 0.138), ('1913008', 0.092)]
모슈전기포트	30	[('1121041', 0.231)]
모음전	30	[('2305017', 0.077), ('1007021', 0.069), ('1601029', 0.031), ('2305003', 0.054)]
무선전화기	30	[('1105026', 0.231)]
무선핸디청소기	30	[('1111015', 0.231)]
물걸레로봇청소기	30	[('1111001', 0.231)]
물청소	30	[('1305003', 0.185), ('1305019', 0.046)]
물티슈걸이	30	[('1408015', 0.231)]
미니다육이	30	[('1806020', 0.231)]
미니찜기	30	[('1121080', 0.146), ('1603019', 0.085)]
방수토퍼	30	[('1704071', 0.085), ('1704007', 0.146)]
방염매트	30	[('1701007', 0.146), ('1907006', 0.085)]
방충망스티커	30	[('1302044', 0.2), ('1304057', 0.031)]
방한화	30	[('1707014', 0.185), ('2506047', 0.046)]
백진주쌀	30	[('2308003', 0.231)]
베지밀	30	[('2306010', 0.231)]
베칸트	30	[('1009015', 0.231)]
벨로닉스	30	[('1121081', 0.215), ('1105007', 0.015)]
벽걸이정리함	30	[('1410005', 0.115), ('1405001', 0.046), ('1403002', 0.038), ('1609038', 0.031)]
부엌수납함	30	[('1609038', 0.108), ('1609039', 0.054), ('1609046', 0.046), ('1402014', 0.023)]
비셀	30	[('1111003', 0.231)]
빌라스탠다드소파	30	[('1006003', 0.208), ('1001005', 0.023)]
쁘띠메종	30	[('2801005', 0.215), ('2801003', 0.015)]
쁘리엘르유어메이트	30	[('1704051', 0.231)]
사각거울	30	[('1002001', 0.185), ('1002005', 0.046)]
사무실옷장	30	[('1016002', 0.146), ('1007011', 0.069), ('1010005', 0.015)]
사이드책장	30	[('1007011', 0.069), ('1007020', 0.115), ('1009021', 0.046)]
삼익가구협탁	30	[('1007013', 0.192), ('1014042', 0.023), ('1014043', 0.015)]
생활공작소주방세제	30	[('2702003', 0.231)]
세네카	30	[('1007021', 0.231)]
세탁기앵글	30	[('1007021', 0.231)]
셀리온	30	[('1102074', 0.231)]
속옷건조대	30	[('1303004', 0.231)]
쇼파매트리스	30	[('1006001', 0.2), ('1004001', 0.031)]
숀더쉽	30	[('2810006', 0.077), ('1012006', 0.154)]
수건거치대	30	[('1304036', 0.138), ('1304039', 0.092)]
수건서랍장	30	[('1007010', 0.146), ('1007011', 0.085)]
수납가리개	30	[('1705019', 0.231)]
수납대	30	[('1013014', 0.1), ('1007020', 0.062), ('1007021', 0.054), ('1013018', 0.015)]
순간온수기	30	[('1102078', 0.146), ('1102048', 0.085)]
쉬비크	30	[('1006003', 0.231)]
쉬폰패브릭커튼	30	[('1705020', 0.031), ('1705019', 0.123), ('1801039', 0.077)]
스테인레스냄비	30	[('1602011', 0.123), ('1602008', 0.077), ('1602004', 0.015), ('1602010', 0.015)]
스토리지박스	30	[('1404001', 0.108), ('1402005', 0.123)]
시라쿠스양식	30	[('1601028', 0.231)]
식기소독기	30	[('1121019', 0.169), ('1121059', 0.062)]
식물무드등	30	[('1808008', 0.231)]
실리콘롤매트	30	[('1609007', 0.231)]
씽크대상부장	30	[('1609004', 0.092), ('1513006', 0.077), ('1609039', 0.046), ('1609038', 0.015)]
안경정리함	30	[('1408009', 0.177), ('1401001', 0.054)]
암막커튼레일	30	[('1705012', 0.177), ('1705022', 0.054)]
압축봉암막커튼	30	[('1705021', 0.146), ('1705014', 0.046), ('1705019', 0.038)]
앱코	30	[('2407000', 0.231)]
양탄자	30	[('1707003', 0.108), ('1801026', 0.069), ('1701024', 0.023), ('1701013', 0.031)]
양털쿠션	30	[('1706018', 0.2), ('1706016', 0.031)]
오락기	30	[('2403004', 0.231)]
오롤리데이다이어리	30	[('1802028', 0.231)]
오크수납장	30	[('1007011', 0.092), ('1007010', 0.138)]
오크테이블	30	[('1013009', 0.092), ('1001005', 0.062), ('1013011', 0.038), ('1014020', 0.023), ('1009015', 0.015)]
올스텐304	30	[('1609017', 0.192), ('1609008', 0.038)]
와이드그림	30	[('1801012', 0.138), ('1801005', 0.062), ('1801015', 0.031)]
와이어선반	30	[('1410003', 0.031), ('1001002', 0.2)]
요이불세트	30	[('1704051', 0.085), ('1704025', 0.062), ('1704049', 0.062), ('1704026', 0.023)]
욕실센서등	30	[('1808049', 0.231)]
욕실수납바구니	30	[('1304045', 0.062), ('1403005', 0.085), ('1609050', 0.062), ('1403003', 0.023)]
욕실코너	30	[('1304039', 0.231)]
우드미니선반	30	[('1007020', 0.185), ('1007012', 0.046)]
우산통	30	[('1407004', 0.231)]
움브라	30	[('1410001', 0.1), ('1609019', 0.054), ('1016002', 0.038), ('1803002', 0.038)]
원룸꾸미기	30	[('1802051', 0.038), ('1408011', 0.062), ('1305021', 0.046), ('1016005', 0.031), ('1012008', 0.038), ('1810026', 0.015)]
유리트레이	30	[('1408007', 0.108), ('1807028', 0.085), ('1601019', 0.023), ('1809015', 0.015)]
육개장	30	[('2303002', 0.115), ('1601027', 0.085), ('2303008', 0.031)]
이동협탁	30	[('1001002', 0.131), ('1007013', 0.1)]
이케아리빙박스	30	[('1402003', 0.2), ('1402008', 0.031)]
이케아헴네스	30	[('1014031', 0.108), ('1407002', 0.077), ('1001002', 0.046)]
인사이디	30	[('2401015', 0.215), ('1105018', 0.015)]
인테리어테이블	30	[('1001002', 0.154), ('1001005', 0.038), ('1013004', 0.023), ('1013009', 0.015)]
인퓨저	30	[('1615022', 0.231)]
잉글랜더서랍장	30	[('1007010', 0.231)]
저당	30	[('1603019', 0.185), ('1121037', 0.031), ('1121036', 0.015)]
전기파리채	30	[('1302045', 0.231)]
조립식러그	30	[('1907005', 0.115), ('1701007', 0.062), ('1701011', 0.054)]
좁은방침대	30	[('1014034', 0.231)]
좌식원목테이블	30	[('1001005', 0.231)]
주방상판	30	[('1513004', 0.185), ('1404004', 0.015), ('1013019', 0.015), ('1013009', 0.015)]
주파집	30	[('2416013', 0.177), ('1102006', 0.054)]
중고폰	30	[('2416003', 0.231)]
직사각형쿠션	30	[('1706016', 0.192), ('1706018', 0.038)]
창문시트	30	[('1906004', 0.231)]
책인테리어	30	[('1807026', 0.231)]
체크무늬이불	30	[('1704051', 0.138), ('1704048', 0.077), ('1704049', 0.015)]
칠링	30	[('1615006', 0.231)]
칫솔걸이세트	30	[('1304037', 0.231)]
카시트	30	[('2603008', 0.231)]
칼킹프레임	30	[('1014042', 0.231)]
캐노피천막	30	[('2501036', 0.2), ('2501037', 0.031)]
컵건조	30	[('1609004', 0.231)]
코넬	30	[('1009015', 0.177), ('1009021', 0.054)]
콩자갈	30	[('1806072', 0.215), ('1304037', 0.015)]
퀸넥스식기건조대	30	[('1609004', 0.138), ('1609008', 0.092)]
크리스마스커버	30	[('1706018', 0.069), ('1810021', 0.054), ('1704022', 0.054), ('1707018', 0.054)]
크리스마스포스터세트	30	[('1802051', 0.2), ('1810014', 0.031)]
클라	30	[('1007011', 0.146), ('1007020', 0.085)]
키녹스	30	[('2501059', 0.154), ('2501061', 0.062), ('1613012', 0.015)]
키재기자	30	[('1807009', 0.231)]
탕기	30	[('1601005', 0.2), ('1602003', 0.031)]
트레일러	30	[('1404003', 0.231)]
팔토시	30	[('2503013', 0.231)]
팬티정리함	30	[('1405001', 0.2), ('1405017', 0.031)]
펠로우즈	30	[('1802091', 0.231)]
폭좁은소파	30	[('1006003', 0.2), ('1001002', 0.031)]
폭좁은콘솔	30	[('1017009', 0.231)]
폴리보이	30	[('2703002', 0.108), ('2703003', 0.069), ('2703010', 0.054)]
프릴차렵이불	30	[('1704050', 0.169), ('1704051', 0.062)]
플랫멀티탭	30	[('1911001', 0.231)]
피시방	30	[('1009015', 0.123), ('1808009', 0.108)]
피존	30	[('2701010', 0.162), ('2701011', 0.069)]
필립스드라이기	30	[('1108006', 0.2), ('1108007', 0.031)]
허리몰딩	30	[('1907001', 0.146), ('1903002', 0.085)]
현관문꾸미기	30	[('1807019', 0.085), ('1807004', 0.031), ('1810003', 0.038), ('1807014', 0.023), ('1910011', 0.054)]
협탁600	30	[('1001002', 0.038), ('1007011', 0.038), ('1007013', 0.092), ('1017009', 0.031), ('1001006', 0.031)]
형상기억암막	30	[('1705021', 0.231)]
화분테이블	30	[('1001002', 0.162), ('1013002', 0.031), ('1806014', 0.038)]
화이트침대	30	[('1014034', 0.231)]
화장실벽걸이휴지통	30	[('1305022', 0.215), ('1610036', 0.015)]
화장품서랍장	30	[('1408011', 0.108), ('1404001', 0.077), ('1408012', 0.023), ('1402008', 0.023)]
회전소파	30	[('1006003', 0.092), ('1012008', 0.138)]
1인화장대	29	[('1017006', 0.209), ('1017008', 0.016)]
2인용전기장판	29	[('1102074', 0.147), ('1102067', 0.078)]
4060	29	[('2405003', 0.225)]
800도씨	29	[('1602005', 0.132), ('2501061', 0.047), ('1602016', 0.047)]
Lp장	29	[('1007014', 0.07), ('1009021', 0.078), ('1007011', 0.039), ('1007005', 0.023), ('1401005', 0.016)]
essa	29	[('1006003', 0.225)]
g304	29	[('2406000', 0.194), ('2407000', 0.031)]
lg냉장고2도어	29	[('2003023', 0.178), ('2003103', 0.047)]
uv가습기	29	[('1102006', 0.225)]
가리막	29	[('1005001', 0.101), ('1705019', 0.047), ('1801033', 0.023), ('1705021', 0.054)]
게이밍테이블	29	[('1009015', 0.225)]
겨울베개커버	29	[('1704051', 0.054), ('1704022', 0.171)]
공간토퍼	29	[('1704025', 0.225)]
공간활용침대	29	[('1014034', 0.101), ('1014049', 0.124)]
과자그릇	29	[('1601008', 0.225)]
관물대	29	[('1010005', 0.147), ('1009005', 0.062), ('1007009', 0.016)]
국통	29	[('1603005', 0.147), ('1605006', 0.078)]
까유니아	29	[('1011006', 0.225)]
꼬냑잔	29	[('1616014', 0.109), ('1616017', 0.116)]
꽃담초	29	[('2701010', 0.225)]
나무박스	29	[('1404001', 0.093), ('1403002', 0.132)]
낮은사이드테이블	29	[('1001002', 0.194), ('1007013', 0.031)]
냄비밥	29	[('1602024', 0.14), ('1602003', 0.039), ('1602028', 0.031), ('1602005', 0.016)]
냉장고스티커	29	[('1802034', 0.101), ('1802026', 0.093), ('1401006', 0.031)]
네일테이블	29	[('1012008', 0.085), ('1009015', 0.054), ('1012007', 0.023), ('1302041', 0.047), ('1012002', 0.016)]
높이조절	29	[('1001002', 0.039), ('1802016', 0.023), ('1609008', 0.031), ('1013004', 0.023), ('1012008', 0.023), ('1001006', 0.016), ('1609027', 0.031), ('1705020', 0.023), ('1014036', 0.016)]
누잠더블업	29	[('1704025', 0.225)]
니뜰리히	29	[('1706008', 0.194), ('1012010', 0.031)]
대형빨래건조대	29	[('1303004', 0.225)]
더블침대매트리스	29	[('1004001', 0.062), ('1004004', 0.124), ('1004003', 0.023), ('1014028', 0.016)]
데스크서랍장	29	[('1404002', 0.031), ('1009018', 0.078), ('1401009', 0.039), ('1401001', 0.054), ('1009015', 0.023)]
데스크셋업	29	[('1802021', 0.116), ('1401002', 0.047), ('1802013', 0.016), ('1802089', 0.016), ('1401007', 0.016), ('1802016', 0.016)]
데이지가든	29	[('1403004', 0.124), ('1403001', 0.101)]
데코뷰패드	29	[('1704071', 0.209), ('1704049', 0.016)]
도마뱀	29	[('2615010', 0.147), ('1801041', 0.078)]
도모	29	[('1006003', 0.225)]
독서소파	29	[('1012003', 0.155), ('1012007', 0.07)]
듀오백브라보	29	[('1009027', 0.225)]
디바이더	29	[('1005001', 0.147), ('1007010', 0.047), ('1007011', 0.031)]
디퓨저병	29	[('1806067', 0.225)]
라면보관	29	[('1402008', 0.171), ('1609050', 0.054)]
락커룸	29	[('1007009', 0.132), ('1009005', 0.093)]
레토	29	[('1808008', 0.132), ('1808012', 0.062), ('2501002', 0.031)]
로마샌드	29	[('2609002', 0.225)]
르메르	29	[('1004001', 0.155), ('1014042', 0.07)]
리스캔들	29	[('1810036', 0.225)]
리챔	29	[('2307016', 0.225)]
린넨	29	[('1707018', 0.062), ('1705022', 0.054), ('1705021', 0.078), ('1705020', 0.031)]
마샬엠버튼2	29	[('2401002', 0.225)]
마켓비소파	29	[('1006001', 0.147), ('1006003', 0.039), ('1001006', 0.023), ('1001002', 0.016)]
매트리스허리	29	[('1004001', 0.225)]
먼데이하우스스툴	29	[('1006003', 0.194), ('1012006', 0.031)]
메이든	29	[('1007010', 0.225)]
메이우드	29	[('1802016', 0.116), ('1401006', 0.085), ('2404005', 0.023)]
모네포스터	29	[('1801005', 0.109), ('1802051', 0.054), ('1802031', 0.047), ('1801041', 0.016)]
모던하우스거울	29	[('1002001', 0.093), ('1002005', 0.132)]
모던하우스양념통	29	[('1603027', 0.225)]
모리다인	29	[('1601028', 0.116), ('1602008', 0.047), ('1602003', 0.031), ('1606028', 0.016), ('1601012', 0.016)]
모션데스크800	29	[('1009013', 0.225)]
무릎보호대	29	[('2502053', 0.225)]
무타공수건선반	29	[('1304036', 0.171), ('1304039', 0.054)]
미드센츄리옷걸이	29	[('1016005', 0.225)]
미용베드	29	[('1704048', 0.093), ('1006001', 0.078), ('1014026', 0.054)]
미용실의자	29	[('1012008', 0.078), ('1012006', 0.054), ('1013023', 0.062), ('1013022', 0.016), ('1009027', 0.016)]
믹싱볼채반	29	[('1608010', 0.132), ('1608011', 0.093)]
밀리언	29	[('1009015', 0.194), ('1009021', 0.031)]
밋손	29	[('1009015', 0.202), ('1009006', 0.023)]
발닦개	29	[('1304030', 0.209), ('1701024', 0.016)]
밝기조절조명	29	[('1808013', 0.085), ('1808008', 0.07), ('1808035', 0.054), ('1808011', 0.016)]
방매트	29	[('1701024', 0.209), ('1304030', 0.016)]
벽액자	29	[('1802031', 0.101), ('1901001', 0.085), ('1810026', 0.039)]
벽부착거울	29	[('1002004', 0.225)]
보나	29	[('1011007', 0.225)]
보울보울	29	[('2608006', 0.147), ('1616012', 0.062), ('1601028', 0.016)]
부착형선반	29	[('1304039', 0.178), ('1303004', 0.031), ('1410003', 0.016)]
붙이는카페트	29	[('1907009', 0.186), ('1907002', 0.039)]
블랙식탁의자	29	[('1013022', 0.14), ('1012008', 0.085)]
블루투스키보드마우스	29	[('2407000', 0.225)]
빈타이포타쌀국수	29	[('2304011', 0.186), ('2307013', 0.039)]
사이드테이블우드	29	[('1001002', 0.209), ('1007013', 0.016)]
사이드테이블원목	29	[('1007013', 0.109), ('1001002', 0.078), ('1001006', 0.039)]
사탕바구니	29	[('1609050', 0.132), ('1403001', 0.054), ('1403002', 0.023), ('1812007', 0.016)]
샤워핸드폰	29	[('2416005', 0.225)]
서랍장리퍼	29	[('1007010', 0.225)]
서큘레이터커버	29	[('1707008', 0.225)]
세탁세제정리함	29	[('1302041', 0.07), ('1304038', 0.047), ('2701021', 0.047), ('1007011', 0.023), ('1403002', 0.023), ('1402014', 0.016)]
세탁실틈새	29	[('1609038', 0.124), ('1404004', 0.078), ('1013018', 0.023)]
소나티네	29	[('1704051', 0.225)]
소분	29	[('1603016', 0.14), ('1610015', 0.085)]
소파카페트	29	[('1706011', 0.209), ('2701016', 0.016)]
쇼파보조테이블	29	[('1001002', 0.202), ('1007013', 0.023)]
수납카트	29	[('1404003', 0.178), ('1007011', 0.031), ('1403003', 0.016)]
수영복	29	[('2507007', 0.116), ('2507006', 0.085), ('2507008', 0.023)]
스윗홈	29	[('1911001', 0.225)]
스텐압축봉	29	[('1304020', 0.194), ('1407010', 0.031)]
스텐칼	29	[('1613020', 0.225)]
스포트라이트	29	[('1808005', 0.078), ('1808015', 0.07), ('1808019', 0.047), ('1808049', 0.031)]
스프링화분	29	[('1806069', 0.225)]
시리쿠스	29	[('1601029', 0.163), ('1601028', 0.062)]
식단표	29	[('1802018', 0.163), ('1802022', 0.062)]
식탁벤치세트	29	[('1013011', 0.225)]
실내건조섬유유연제	29	[('2701010', 0.225)]
실리콘컵뚜껑	29	[('1616005', 0.202), ('1610018', 0.023)]
실버행거	29	[('1016003', 0.202), ('1010001', 0.023)]
싱글전기장판	29	[('1102074', 0.209), ('1102071', 0.016)]
써유모래	29	[('2609002', 0.225)]
아기세제	29	[('2802003', 0.14), ('2701010', 0.054), ('2701002', 0.031)]
아이모던	29	[('1007011', 0.202), ('1013016', 0.023)]
아이방그림	29	[('1801009', 0.101), ('1801016', 0.047), ('1801002', 0.047), ('1801041', 0.031)]
아이스트레이	29	[('1610015', 0.225)]
아파트중문	29	[('1516000', 0.225)]
알뜰주걱	29	[('1608044', 0.202), ('1608018', 0.023)]
알렉스렌지대	29	[('1013015', 0.155), ('1013014', 0.07)]
액운	29	[('1807026', 0.186), ('1801003', 0.039)]
앤코튼	29	[('1707018', 0.14), ('1707017', 0.054), ('1707022', 0.031)]
야자수	29	[('1806078', 0.054), ('1806087', 0.171)]
어린이시계	29	[('1803002', 0.225)]
에스프레소	29	[('1121046', 0.054), ('1121049', 0.07), ('1615011', 0.085), ('1121048', 0.016)]
엘리오스	29	[('1601031', 0.147), ('1601022', 0.039), ('1601019', 0.016), ('1616012', 0.023)]
오렌지조명	29	[('1808008', 0.147), ('1808011', 0.078)]
오토슬라이서	29	[('1121053', 0.171), ('1613026', 0.054)]
와이드뷰32인치	29	[('1120001', 0.225)]
욕실하수구	29	[('1304057', 0.225)]
욕실슬리퍼걸이	29	[('1304033', 0.225)]
우드펜던트	29	[('1808020', 0.225)]
워셔블전기요	29	[('1102074', 0.225)]
원룸티비다이	29	[('1007005', 0.225)]
월넛행거	29	[('1010001', 0.07), ('1016004', 0.07), ('1016003', 0.085)]
웰퍼니처침대	29	[('1014042', 0.078), ('1014034', 0.085), ('1004004', 0.062)]
위드퍼니처	29	[('1013009', 0.163), ('1001005', 0.023), ('1012008', 0.023), ('1013022', 0.016)]
유맥스	29	[('1120001', 0.225)]
유아서랍장	29	[('1011011', 0.132), ('1404002', 0.062), ('1011006', 0.031)]
이동형수납장	29	[('1007010', 0.07), ('1016005', 0.054), ('1009021', 0.023), ('1010001', 0.023), ('1009005', 0.016), ('1007011', 0.016), ('1007009', 0.023)]
이염방지	29	[('2701019', 0.225)]
이지보	29	[('1007011', 0.147), ('1009021', 0.039), ('1007013', 0.039)]
이지클린소파	29	[('1006003', 0.202), ('1012008', 0.023)]
인터넷선	29	[('2405005', 0.171), ('1401007', 0.054)]
일룸뉴트	29	[('1009015', 0.225)]
일룸아기소파	29	[('1011019', 0.225)]
자네트	29	[('1006003', 0.155), ('1014028', 0.07)]
자바라옷걸이	29	[('1410002', 0.209), ('1410001', 0.016)]
자석코트랙	29	[('1410002', 0.225)]
장수돌침대	29	[('1102071', 0.225)]
재미있는선물	29	[('1812005', 0.07), ('1302073', 0.039), ('1002005', 0.031), ('1603026', 0.023), ('1701024', 0.023), ('1805001', 0.023), ('1807026', 0.016)]
저소음가습기	29	[('1102006', 0.225)]
제니스슬립소파쿠션	29	[('1706016', 0.047), ('1706004', 0.155), ('1706003', 0.023)]
종이테이프	29	[('1802035', 0.225)]
주방세제공병	29	[('1304038', 0.132), ('1609024', 0.093)]
중문가벽	29	[('1005001', 0.171), ('1705019', 0.054)]
창문식기건조대	29	[('1609004', 0.225)]
철제진열장	29	[('1007020', 0.171), ('1009021', 0.039), ('1009004', 0.016)]
초록색커튼	29	[('1705019', 0.186), ('1705021', 0.039)]
치약칫솔걸이	29	[('1304037', 0.225)]
침대등쿠션	29	[('1706013', 0.194), ('1706020', 0.031)]
카르텔콤포니빌리	29	[('1007011', 0.225)]
칸막이책상	29	[('1009012', 0.147), ('1005001', 0.039), ('1009003', 0.039)]
코콜라	29	[('1012008', 0.155), ('1013009', 0.07)]
콘센트고정	29	[('1407008', 0.186), ('1410002', 0.039)]
크리스마스세트	29	[('1810013', 0.155), ('1810015', 0.039), ('1810014', 0.016), ('1810031', 0.016)]
키노	29	[('1808008', 0.225)]
키텐실	29	[('1603028', 0.186), ('1802034', 0.039)]
